embedding_id,umap_x,umap_y,umap_z
embedding_02162,12.333754539,-0.809669018,-2.554923296
embedding_02163,12.343265533,-0.767403781,-2.465364933
embedding_02164,14.156543732,3.614764929,0.194321394
embedding_02165,14.078077316,3.566417456,0.103984855
embedding_02166,6.303577900,3.906768084,-3.856782675
embedding_02167,6.413700581,3.811098337,-3.759865761
embedding_02168,12.540033340,-0.654559195,-0.168351471
embedding_02169,12.376160622,-0.597588718,-0.353377253
embedding_02170,12.156572342,-1.004298091,-3.988831282
embedding_02171,12.051369667,-1.149498582,-3.786374569
embedding_02172,10.214769363,4.085129261,4.593421936
embedding_02173,10.048716545,4.196872234,4.441405773
embedding_02174,8.789472580,6.391304016,-4.270222187
embedding_02175,8.871366501,6.355408192,-4.332361698
embedding_02176,8.163513184,3.373338938,0.028508008
embedding_02177,8.220470428,3.403261662,0.087306298
embedding_02178,10.213078499,-0.395513356,5.659199238
embedding_02179,10.454077721,-0.299324274,5.558646679
embedding_02180,5.472828865,4.398972988,2.047266960
embedding_02181,5.543958664,4.446365356,2.097701073
embedding_02182,12.420456886,7.837300777,3.408407211
embedding_02183,12.354194641,7.959734917,3.307257414
embedding_02184,8.651525497,4.495834827,-3.420421362
embedding_02185,8.595184326,4.575168133,-3.494571686
embedding_02186,8.415171623,4.434184074,-0.641615033
embedding_02187,8.526135445,4.355742455,-0.587450385
embedding_02188,8.778133392,0.461042702,3.000172138
embedding_02189,8.651612282,0.387661070,2.956079006
embedding_02190,10.490220070,-2.038827419,-2.368924856
embedding_02191,10.553316116,-1.941956282,-2.434661150
embedding_02192,8.344749451,0.491011888,6.083888054
embedding_02193,8.450447083,0.635800183,5.952829361
embedding_02194,8.369417191,3.330814362,-0.557371080
embedding_02195,8.428112984,3.379336357,-0.512722731
embedding_02196,11.089462280,1.613295317,-1.604362845
embedding_02197,11.078891754,1.469933271,-1.781643391
embedding_02198,14.142379761,-0.762961566,-0.220765099
embedding_02199,14.274741173,-1.058360696,-0.273664147
embedding_02200,14.761101723,-1.955291629,0.170971557
embedding_02201,14.695942879,-1.867175937,0.061671153
embedding_02202,8.478547096,1.662059188,0.057335235
embedding_02203,8.532201767,1.713458657,0.077225730
embedding_02204,3.258170605,3.951306820,-10.442199707
embedding_02205,3.202440739,3.891614437,-10.333113670
embedding_02206,14.178848267,5.151947021,0.878760874
embedding_02207,14.108043671,5.259429932,0.988558352
embedding_02208,11.179207802,1.840034008,-2.771743536
embedding_02209,11.263047218,1.736484408,-2.671936750
embedding_02210,13.535370827,-1.364717960,-1.370539188
embedding_02211,13.765295029,-1.484555125,-1.172323108
embedding_02212,13.202533722,4.265938759,3.197049856
embedding_02213,13.068430901,4.413664341,3.138425589
embedding_02214,10.933877945,1.342067003,3.721955299
embedding_02215,11.045316696,1.549285054,3.770435572
embedding_02216,14.148322105,5.012022018,3.405150890
embedding_02217,14.106557846,5.086376667,3.298270941
embedding_02218,13.269190788,6.916827679,3.317411184
embedding_02219,13.288841248,6.805436611,3.278034687
embedding_02220,13.203013420,7.374180317,-4.963438988
embedding_02221,13.236718178,7.322449684,-4.930018425
embedding_02222,6.163452625,2.817625761,-4.012330532
embedding_02223,6.354988098,3.320117235,-3.825829744
embedding_02224,6.967690468,6.409413338,-3.775827885
embedding_02225,6.854304790,6.332827568,-3.716696501
embedding_02226,7.472750664,6.501576424,-3.858420134
embedding_02227,7.575459957,6.414743423,-3.763412714
embedding_02228,10.012915611,-0.649284303,5.490201473
embedding_02229,10.182188988,-0.829885304,5.312631130
embedding_02230,3.842826843,-3.271063805,-5.686302185
embedding_02231,3.844905376,-3.273597956,-5.683007240
embedding_02232,11.661211967,7.164011002,2.509747505
embedding_02233,11.616128922,7.245403290,2.547861099
embedding_02234,14.504814148,5.144192219,3.697875261
embedding_02235,14.477294922,5.311575890,3.605258226
embedding_02236,6.453835011,3.480921030,-7.286403179
embedding_02237,6.495681286,3.525750160,-7.249205112
embedding_02238,11.737785339,6.891018391,5.338673115
embedding_02239,11.695541382,6.812795162,5.311007500
embedding_02240,11.762003899,1.040596485,9.291433334
embedding_02241,11.850712776,0.964546442,9.197569847
embedding_02242,12.222376823,-0.346665889,-3.240968704
embedding_02243,12.102111816,-0.228210390,-3.172875643
embedding_02244,8.645373344,6.536675453,-5.095804691
embedding_02245,8.687928200,6.561298847,-5.066337585
embedding_02246,12.776564598,2.939820766,3.409141541
embedding_02247,12.657355309,2.822112799,3.539913893
embedding_02248,14.071052551,4.364695072,0.702844918
embedding_02249,13.897658348,4.545185566,0.934423685
embedding_02250,9.858231544,7.315919399,-2.974926710
embedding_02251,9.907516479,7.404559135,-2.838651657
embedding_02252,9.308690071,-5.079620838,2.964614630
embedding_02253,9.417499542,-4.968603134,2.859008074
embedding_02254,8.070967674,6.826956272,2.246988773
embedding_02255,8.206544876,6.923733234,2.350782156
embedding_02256,15.685172081,-2.392593622,-0.850942135
embedding_02257,15.495395660,-2.207030773,-0.737938285
embedding_02258,11.204428673,0.357072026,4.510744572
embedding_02259,11.257616043,0.360758007,4.588698387
embedding_02260,11.766551018,-0.097289786,3.044255495
embedding_02261,11.715881348,-0.146688163,3.167353868
embedding_02262,9.499751091,1.422515988,5.852763176
embedding_02263,9.430012703,1.277818680,5.816138268
embedding_02264,11.791052818,6.439848900,2.282346010
embedding_02265,11.807785988,6.290282726,2.247989655
embedding_02266,14.223508835,1.354125857,0.236005396
embedding_02267,14.209569931,1.134770393,0.272274673
embedding_02268,13.813800812,2.412992477,6.662831783
embedding_02269,13.708135605,2.300861120,6.559605598
embedding_02270,13.936051369,5.319327354,1.660986066
embedding_02271,13.852590561,5.296052933,1.760025024
embedding_02272,13.708239555,5.895593643,-4.112497807
embedding_02273,13.773426056,5.969514847,-4.223432064
embedding_02274,11.947087288,-0.146782324,2.404814482
embedding_02275,12.030943871,-0.247856721,2.266234159
embedding_02276,9.503408432,1.524703622,2.134185076
embedding_02277,9.386773109,1.693079591,1.969490528
embedding_02278,5.414903164,2.589272022,-3.908932686
embedding_02279,5.348732471,2.529911995,-3.884421825
embedding_02280,5.323425770,4.441877842,-3.065435171
embedding_02281,5.471683025,4.364710331,-3.083533287
embedding_02282,7.177792072,0.337109029,5.721795559
embedding_02283,7.251904488,0.400941163,5.637216568
embedding_02284,10.777151108,3.009956598,7.329612255
embedding_02285,10.914314270,2.878204584,7.353777409
embedding_02286,10.339612961,5.826534271,-3.267917871
embedding_02287,10.469397545,5.668424606,-3.430799484
embedding_02288,14.753793716,2.901358604,-0.039500177
embedding_02289,14.825342178,2.786697149,-0.098757967
embedding_02290,10.718537331,5.760245800,1.302978992
embedding_02291,10.794818878,5.781068802,1.390178919
embedding_02292,10.181761742,13.667477608,5.873850822
embedding_02293,10.259760857,13.584173203,5.945477962
embedding_02294,10.646777153,0.541480362,-3.227922201
embedding_02295,10.766353607,0.555438817,-3.047335386
embedding_02296,11.128770828,-0.450418591,-3.804334402
embedding_02297,11.089770317,-0.497431666,-3.710530519
embedding_02298,6.325725555,5.969360352,2.360053539
embedding_02299,6.238082409,5.884547710,2.306784153
embedding_02300,10.665415764,5.619340897,4.239460945
embedding_02301,10.660418510,5.597500324,4.160365582
embedding_02302,8.012795448,4.673968315,-0.155578211
embedding_02303,8.200416565,4.504624367,-0.090886377
embedding_02304,4.357283115,7.033854961,-0.692950368
embedding_02305,4.433088779,6.976786613,-0.629627585
embedding_02306,12.150414467,7.664093018,-1.218762755
embedding_02307,12.232528687,7.752133369,-1.281969190
embedding_02308,11.219470024,5.095384121,-1.611602187
embedding_02309,11.151023865,5.248539448,-1.402636647
embedding_02310,11.875887871,-0.839293718,-2.908569813
embedding_02311,11.155574799,-0.557587922,-3.494311333
embedding_02312,11.838827133,-0.773627341,-2.989196301
embedding_02313,11.854611397,-0.669701159,-3.109632730
embedding_02314,12.268889427,5.703481197,-3.682636738
embedding_02315,13.398298264,5.688164711,-5.250833988
embedding_02316,5.919167519,2.545430899,-4.958844185
embedding_02317,11.579686165,0.109047815,3.959146738
embedding_02318,12.415259361,8.462383270,3.410939932
embedding_02319,14.800431252,6.353060246,-4.240075588
embedding_02320,14.307955742,3.377125263,0.193076566
embedding_02321,10.723893166,2.062141418,-2.807730198
embedding_02322,6.332042694,1.735457301,-4.563144207
embedding_02323,3.762437105,5.704185009,-2.364480972
embedding_02324,6.130334377,1.921558142,-4.297092915
embedding_02325,4.469093800,4.862761021,-2.762906551
embedding_02326,10.044770241,5.179694176,-2.017397404
embedding_02327,13.175417900,4.456144810,-4.184358597
embedding_02328,11.962054253,5.319318771,-3.859677315
embedding_02329,11.347532272,5.359120846,-3.284494638
embedding_02330,9.875013351,0.833541572,-3.243691206
embedding_02331,9.705126762,8.343485832,3.330825567
embedding_02332,9.572097778,2.064145327,5.832803726
embedding_02333,11.248439789,4.581859112,0.200800657
embedding_02334,13.106493950,-1.024007201,-1.579604626
embedding_02335,11.774685860,7.255443573,-0.776748359
embedding_02336,12.602989197,3.250593662,-1.755000114
embedding_02337,9.207728386,7.626996517,3.004555464
embedding_02338,0.334014982,3.106957674,-2.209594011
embedding_02339,11.350902557,4.589576721,4.364330292
embedding_02340,12.306374550,-0.807455242,-2.639335394
embedding_02341,14.198759079,3.662814379,0.262505442
embedding_02342,6.176888943,3.959891319,-3.953534126
embedding_02343,12.554839134,-0.647275090,-0.167324156
embedding_02344,12.111242294,-1.014026880,-3.883347273
embedding_02345,10.277710915,4.038369656,4.590556622
embedding_02346,8.815582275,6.338706017,-4.290892601
embedding_02347,8.242727280,3.389580250,-0.006665481
embedding_02348,10.227808952,-0.415072829,5.567283154
embedding_02349,5.516787529,4.430631638,2.080971956
embedding_02350,12.375735283,7.781298637,3.363563538
embedding_02351,8.703780174,4.570796013,-3.473045826
embedding_02352,8.421274185,4.395428658,-0.614981472
embedding_02353,8.865131378,0.525168538,2.929452419
embedding_02354,10.486714363,-2.032050848,-2.352610826
embedding_02355,8.436897278,0.475805461,5.962729931
embedding_02356,8.292508125,3.328987598,-0.527742445
embedding_02357,11.097572327,1.580334425,-1.639653206
embedding_02358,14.049565315,-0.653201818,-0.251860172
embedding_02359,14.759888649,-1.949722528,0.167534992
embedding_02360,8.479587555,1.668229461,0.048759252
embedding_02361,3.197416067,3.882170439,-10.359830856
embedding_02362,14.121525764,5.073918819,0.871239305
embedding_02363,11.102689743,1.819567800,-2.831948280
embedding_02364,13.507554054,-1.329982638,-1.381760836
embedding_02365,13.193114281,4.280733109,3.178572416
embedding_02366,10.942547798,1.289367437,3.738587856
embedding_02367,14.166864395,4.996319771,3.425740242
embedding_02368,13.201771736,6.975794315,3.364832163
embedding_02369,13.221861839,7.268805027,-4.902113914
embedding_02370,6.116425514,2.729998827,-4.078598022
embedding_02371,7.109108448,6.427213192,-3.794345856
embedding_02372,7.477429390,6.485262871,-3.853442669
embedding_02373,10.012460709,-0.625491977,5.470313549
embedding_02374,3.854258299,-3.275713205,-5.674219608
embedding_02375,11.686498642,7.159865856,2.526219368
embedding_02376,14.443961143,5.182371616,3.634043932
embedding_02377,6.506052494,3.525962353,-7.214947701
embedding_02378,11.788085938,6.933824539,5.347052097
embedding_02379,11.801599503,1.004374981,9.247719765
embedding_02380,12.198399544,-0.414469630,-3.225021124
embedding_02381,8.670660019,6.608029366,-5.085337639
embedding_02382,12.734724045,2.916196346,3.440045357
embedding_02383,14.103443146,4.337065697,0.647938907
embedding_02384,9.854909897,7.223238468,-3.033437967
embedding_02385,9.331708908,-5.054682255,2.939861774
embedding_02386,8.079171181,6.827779293,2.242085934
embedding_02387,15.652845383,-2.363715887,-0.885307729
embedding_02388,11.155850410,0.412553132,4.479780674
embedding_02389,11.804538727,-0.047544576,3.008363962
embedding_02390,9.503321648,1.438093781,5.847184181
embedding_02391,11.829794884,6.442659378,2.282322884
embedding_02392,14.229047775,1.349643588,0.176243424
embedding_02393,13.782908440,2.392352104,6.626875401
embedding_02394,13.953289032,5.283853531,1.616277695
embedding_02395,13.714045525,5.925840855,-4.151559353
embedding_02396,11.885004044,-0.074299037,2.472270012
embedding_02397,9.487506866,1.540377975,2.119845152
embedding_02398,5.504686832,2.647734404,-3.897321224
embedding_02399,5.368881702,4.371100426,-3.119463682
embedding_02400,7.223823547,0.319420427,5.750164986
embedding_02401,10.762348175,3.022055864,7.300617218
embedding_02402,10.403494835,5.766831398,-3.195001125
embedding_02403,14.658092499,2.990498781,0.037354458
embedding_02404,10.718417168,5.720765591,1.237522840
embedding_02405,10.118344307,13.731460571,5.811068058
embedding_02406,10.551952362,0.641319394,-3.234831333
embedding_02407,11.143546104,-0.399175465,-3.814411163
embedding_02408,6.357023716,5.994887352,2.382678747
embedding_02409,10.686975479,5.630707741,4.232848644
embedding_02410,8.056190491,4.674654961,-0.123188101
embedding_02411,4.380680084,6.999767780,-0.689867735
embedding_02412,12.155753136,7.669328213,-1.225415468
embedding_02413,11.128693581,5.072480679,-1.665295839
embedding_02414,12.557523727,6.077441692,-3.490340948
embedding_02415,13.522201538,5.820274830,-5.062051773
embedding_02416,5.746046543,2.436369181,-4.921083927
embedding_02417,11.684064865,-0.074211210,4.175861835
embedding_02418,12.224499702,8.295833588,3.140706062
embedding_02419,14.458446503,6.235929966,-4.336246967
embedding_02420,13.805120468,3.271219492,-0.180174887
embedding_02421,10.742451668,1.846398830,-2.406331062
embedding_02422,6.144981384,1.295927167,-4.480227947
embedding_02423,3.997877121,5.503205776,-2.468617439
embedding_02424,6.030866623,1.363465428,-4.228536129
embedding_02425,4.356347084,5.117714405,-2.589580297
embedding_02426,9.738596916,5.027449131,-1.790302277
embedding_02427,13.225165367,4.705943584,-4.420994759
embedding_02428,11.750663757,5.379220486,-4.066044807
embedding_02429,11.155918121,5.406605244,-3.639538050
embedding_02430,9.530982971,0.944943666,-3.160263538
embedding_02431,10.077283859,8.484740257,3.165934086
embedding_02432,9.740884781,2.289399624,5.757329941
embedding_02433,11.425996780,4.392373562,0.315095812
embedding_02434,12.563201904,-0.687175453,-1.960470676
embedding_02435,11.624023438,7.080558300,-0.562992632
embedding_02436,12.322204590,2.984351158,-1.542291760
embedding_02437,9.154383659,7.293590546,2.750522614
embedding_02438,0.160812035,3.271981478,-2.043288231
embedding_02439,11.577342033,4.775290966,4.129993916
embedding_02440,12.312563896,-0.632462621,-2.335268736
embedding_02441,13.890076637,3.643856287,-0.071260996
embedding_02442,6.385441303,3.777867317,-3.732460976
embedding_02443,12.335430145,-0.582472026,-0.416119486
embedding_02444,11.991431236,-1.179981470,-3.642489910
embedding_02445,9.995201111,4.238774300,4.385732174
embedding_02446,9.054806709,6.239923000,-4.445970058
embedding_02447,8.376845360,3.575494528,-0.000579692
embedding_02448,10.560354233,-0.218117729,5.476678848
embedding_02449,5.602858543,4.485565186,2.130122423
embedding_02450,12.249958038,8.084977150,3.108422995
embedding_02451,8.629475594,4.602788925,-3.517017841
embedding_02452,8.600543976,4.287646294,-0.535802722
embedding_02453,8.617564201,0.367630243,2.973065138
embedding_02454,10.625503540,-1.836179733,-2.509366989
embedding_02455,8.410266876,0.688609779,5.907284737
embedding_02456,8.582128525,3.535332441,-0.325589329
embedding_02457,11.117609024,1.414186835,-1.962755799
embedding_02458,14.332407951,-1.203992248,-0.306092292
embedding_02459,14.558661461,-1.680009246,-0.134781241
embedding_02460,8.556376457,1.750551701,0.066830628
embedding_02461,3.178443193,3.862079382,-10.317017555
embedding_02462,14.028599739,5.304275513,1.081407785
embedding_02463,11.298583031,1.441604137,-2.352488279
embedding_02464,13.881647110,-1.509230018,-1.079892755
embedding_02465,12.987546921,4.540988445,3.069222212
embedding_02466,11.109992027,1.682595253,3.795009375
embedding_02467,13.868869781,5.219811440,3.021147728
embedding_02468,13.331059456,6.498185158,3.148941517
embedding_02469,13.369515419,7.152646065,-4.791130543
embedding_02470,6.426189899,3.609616995,-3.703111410
embedding_02471,6.720622540,6.187397003,-3.591021538
embedding_02472,7.691998959,6.260374546,-3.541681290
embedding_02473,10.224966049,-0.804679871,5.225289822
embedding_02474,3.968121052,-3.391562223,-5.556663513
embedding_02475,11.558075905,7.340400696,2.600505352
embedding_02476,14.439456940,5.403479099,3.558403254
embedding_02477,6.621000290,3.653942347,-7.127598286
embedding_02478,11.585536957,6.657759666,5.169992924
embedding_02479,11.867894173,0.947889745,9.183639526
embedding_02480,12.048048973,-0.063159160,-3.075424671
embedding_02481,8.755756378,6.596179008,-5.007453918
embedding_02482,12.602078438,2.752102137,3.596699953
embedding_02483,13.788492203,4.624979973,1.119702578
embedding_02484,9.964993477,7.471030235,-2.723166943
embedding_02485,9.489871979,-4.891856194,2.789243698
embedding_02486,8.302434921,6.991736889,2.429292679
embedding_02487,15.438444138,-2.156570196,-0.705627441
embedding_02488,11.360247612,0.442213804,4.733564854
embedding_02489,11.711570740,-0.097022653,3.241457939
embedding_02490,9.361418724,1.152022481,5.787754059
embedding_02491,11.812189102,5.965913773,2.199741364
embedding_02492,14.242707253,1.085966825,0.333681583
embedding_02493,13.654524803,2.241575480,6.481822014
embedding_02494,13.698774338,5.261641502,1.950902462
embedding_02495,13.928870201,6.151811123,-4.411624908
embedding_02496,12.080788612,-0.303191483,2.185153008
embedding_02497,9.369569778,1.726489782,1.937226176
embedding_02498,5.350586414,2.374913931,-4.060718060
embedding_02499,5.630422592,4.258176804,-3.122092724
embedding_02500,7.378694057,0.484720796,5.556850910
embedding_02501,11.012172699,2.783728600,7.358483791
embedding_02502,10.505086899,5.639481068,-3.454458714
embedding_02503,14.869948387,2.716377497,-0.164714903
embedding_02504,10.903112411,5.833899021,1.509704828
embedding_02505,10.308929443,13.529313087,5.982136726
embedding_02506,10.970073700,0.607766390,-2.862020493
embedding_02507,10.953690529,-0.402105182,-3.575209141
embedding_02508,6.219278336,5.857701778,2.282194614
embedding_02509,10.652588844,5.542967319,4.007131100
embedding_02510,8.332633018,4.363149643,-0.104820631
embedding_02511,4.508169651,6.923066139,-0.570244253
embedding_02512,12.371955872,7.890002728,-1.360064387
embedding_02513,11.100352287,5.303155422,-1.313077092
embedding_02514,10.616790771,5.547865868,4.113024712
embedding_02515,10.654897690,5.597738266,4.219646454
embedding_02516,10.656331062,5.609570026,4.266280174
embedding_02517,10.620654106,5.501495361,3.992954254
embedding_02518,8.184064865,4.527606010,-0.112325750
embedding_02519,8.041658401,4.676645756,-0.123282015
embedding_02520,8.030993462,4.686879635,-0.127842829
embedding_02521,8.254445076,4.438344479,-0.000289428
embedding_02522,4.472573280,6.934922218,-0.589799941
embedding_02523,4.343406200,7.058370113,-0.714182615
embedding_02524,4.377177238,7.012341022,-0.680149794
embedding_02525,4.547606945,6.882097721,-0.529501796
embedding_02526,12.281181335,7.801321507,-1.313260555
embedding_02527,12.223385811,7.742560387,-1.287279367
embedding_02528,12.144351959,7.664322853,-1.219717741
embedding_02529,12.365292549,7.883560658,-1.356045961
embedding_02530,6.069907665,1.827308536,1.294118285
embedding_02531,6.039802551,1.988830209,1.384227514
embedding_02532,6.027969360,1.813830733,1.229509115
embedding_02533,6.334883213,1.656623244,1.652493238
embedding_02534,6.119361877,1.730062723,1.203319788
embedding_02535,6.200166702,1.930572033,1.385877132
embedding_02536,6.108419895,1.753385544,1.221969843
embedding_02537,6.080061913,1.805946231,1.165255904
embedding_02538,5.947781563,1.784880877,1.210323691
embedding_02539,5.964250088,2.089432478,1.278527856
embedding_02540,5.988955975,1.778556824,1.310979009
embedding_02541,5.899748325,2.172677755,1.288301468
embedding_02542,6.034316063,1.891696215,1.263061047
embedding_02543,6.053638458,1.986325860,1.380279541
embedding_02544,6.117009163,1.967993617,1.216938257
embedding_02545,6.077868462,1.764062405,1.349671483
embedding_02546,6.083072662,1.746316552,1.343536258
embedding_02547,6.081797600,1.831671119,1.424973488
embedding_02548,6.284391403,1.812138557,1.456686616
embedding_02549,6.154185295,1.888048530,1.289496541
embedding_02550,6.267705917,1.500092626,1.371854782
embedding_02551,6.164142132,1.834907174,1.182885408
embedding_02552,6.165600777,1.630804777,1.249520063
embedding_02553,5.975099087,1.855915785,1.346664786
embedding_02554,6.011251450,1.908453703,1.284085751
embedding_02555,6.055236816,1.819164276,1.250740409
embedding_02556,6.242191792,1.505106568,1.359669566
embedding_02557,6.165783882,1.744395018,1.225103498
embedding_02558,6.018994808,1.644016623,1.422319531
embedding_02559,6.213300705,1.577113390,1.358383060
embedding_02560,6.199543476,1.543652892,1.323507905
embedding_02561,6.132358551,1.829858899,1.309203029
embedding_02562,6.078430653,1.853037000,1.212255836
embedding_02563,6.437133789,2.183479548,1.052857161
embedding_02564,6.258485317,1.703279614,1.614071488
embedding_02565,5.945932865,2.180361509,1.396731615
embedding_02566,6.168294430,1.806440949,1.216231942
embedding_02567,6.050400257,1.925226450,1.156322718
embedding_02568,6.096573830,1.955866694,1.249668717
embedding_02569,6.227172852,1.694651008,1.523763657
embedding_02570,6.223625660,1.513512850,1.385783911
embedding_02571,6.226639271,1.647796392,1.597888350
embedding_02572,6.188799858,1.901750684,1.183738232
embedding_02573,6.263928890,1.640941381,1.431031823
embedding_02574,6.205992222,1.744589806,1.255032063
embedding_02575,6.228113174,1.692221284,1.353666425
embedding_02576,6.204627991,1.782031775,1.243220806
embedding_02577,6.025945663,1.838498116,1.118695140
embedding_02578,6.195778847,1.754826784,1.228495002
embedding_02579,6.256408691,1.494770527,1.327964187
embedding_02580,6.363803864,1.484824538,1.441993594
embedding_02581,6.136553288,1.753204584,1.335199237
embedding_02582,6.251222134,1.721282005,1.476901889
embedding_02583,6.117675304,1.772482753,1.299372673
embedding_02584,6.129463673,1.798106194,1.300908208
embedding_02585,6.107694626,1.906632066,1.336836934
embedding_02586,6.039697170,1.878364801,1.249143243
embedding_02587,5.949572086,2.146794319,1.154074430
embedding_02588,5.987210751,2.005900145,1.215340257
embedding_02589,6.155486107,1.716766834,1.440825343
embedding_02590,6.202374935,1.693482995,1.444444656
embedding_02591,6.053236008,1.771428108,1.317072272
embedding_02592,6.042327404,1.811941624,1.261184573
embedding_02593,6.149451733,1.789584398,1.109713316
embedding_02594,6.129228592,1.831864357,1.327610850
embedding_02595,6.214543343,1.747117400,1.538454294
embedding_02596,6.166002750,1.506638288,1.250306726
embedding_02597,6.067772865,1.952815652,1.150915384
embedding_02598,6.230334759,1.781019807,1.417971849
embedding_02599,6.184004307,1.769476414,1.144328475
embedding_02600,6.268397331,1.601046085,1.266309023
embedding_02601,6.193390846,1.742359757,1.432844162
embedding_02602,6.023836136,1.922099948,1.311792493
embedding_02603,6.283514023,1.692301154,1.457191229
embedding_02604,6.325677395,1.669183254,1.610620260
embedding_02605,6.301517963,1.717107534,1.559866190
embedding_02606,6.300996780,1.711512685,1.632477164
embedding_02607,6.127786636,1.833397746,1.225373149
embedding_02608,6.291424274,1.623805165,1.498145700
embedding_02609,6.269320011,1.692009926,1.514985681
embedding_02610,6.177623272,1.738587141,1.240242958
embedding_02611,6.061979771,2.003252506,1.459621668
embedding_02612,6.273290634,1.750738502,1.558509946
embedding_02613,6.183102608,1.854837418,1.484863162
embedding_02614,5.335889339,2.601454735,-3.839970589
embedding_02615,6.074090958,1.945015907,1.364752769
embedding_02616,7.192753792,0.448175013,5.472984314
embedding_02617,6.231611729,1.702291250,1.586446047
embedding_02618,6.083617210,1.944942951,1.234674454
embedding_02619,6.058800697,1.868582487,1.370493770
embedding_02620,6.114279747,1.880788445,1.098924875
embedding_02621,6.207165241,1.744137168,1.243476272
embedding_02622,6.172195911,1.607907295,1.373578191
embedding_02623,6.219793320,1.515170217,1.422803879
embedding_02624,5.923906326,2.227335453,1.403222799
embedding_02625,6.158358097,1.778687239,1.323018312
embedding_02626,5.991343021,1.999272943,1.296002865
embedding_02627,5.963368416,2.024138927,1.178370833
embedding_02628,6.091116428,1.724038482,1.326749682
embedding_02629,6.218283653,1.829131961,1.279538989
embedding_02630,0.653630376,4.738099575,3.784199238
embedding_02631,0.648190320,4.630857468,3.712541819
embedding_02632,0.825797379,4.948163986,3.794584036
embedding_02633,0.519944310,4.608847141,3.828909397
embedding_02634,0.611461103,5.006441593,4.170096874
embedding_02635,0.594407976,4.628390789,3.753296137
embedding_02636,0.664476454,4.746390343,4.056709290
embedding_02637,0.692736924,4.897329807,4.052048683
embedding_02638,0.681851506,5.014036179,3.941860914
embedding_02639,0.803400517,4.841464043,3.758002758
embedding_02640,0.721967876,4.935329437,3.856805563
embedding_02641,0.857911706,4.894835949,3.779946327
embedding_02642,0.712592006,5.047207355,4.075329304
embedding_02643,0.728173077,4.761522770,3.743156672
embedding_02644,0.656333148,4.635572433,3.699527979
embedding_02645,0.868013918,4.889294147,3.916944027
embedding_02646,0.685578465,5.001258373,4.069769859
embedding_02647,0.541785061,4.942611217,4.108326435
embedding_02648,0.577266097,4.697082520,3.947962523
embedding_02649,0.600428283,4.771518230,3.834258556
embedding_02650,0.572526455,4.640138149,4.080938339
embedding_02651,0.682938695,4.880129814,4.150146008
embedding_02652,0.742716372,4.827667236,4.236366272
embedding_02653,0.663982272,4.891307831,3.948111057
embedding_02654,0.602894664,4.764675617,3.884803534
embedding_02655,0.613792300,4.769337654,3.887117624
embedding_02656,0.558182895,4.641842842,4.001111984
embedding_02657,0.630966187,4.816989899,4.149312973
embedding_02658,0.796572745,4.891077042,3.876424551
embedding_02659,0.492231488,4.529613018,3.881994486
embedding_02660,0.620790839,4.806781769,4.120742321
embedding_02661,0.644841492,4.775207520,3.871765375
embedding_02662,0.886681199,4.953206539,3.938064575
embedding_02663,0.771279097,4.856534481,4.010992527
embedding_02664,0.532050848,4.782253742,3.904961824
embedding_02665,0.730271161,5.079411507,4.043261051
embedding_02666,0.601135075,4.939346313,4.192690372
embedding_02667,0.876215756,5.044834137,4.039877415
embedding_02668,0.695444703,5.000806808,3.995685101
embedding_02669,0.651859403,4.843971729,3.918743610
embedding_02670,0.757210374,4.807081223,3.952790737
embedding_02671,0.460979939,4.826092720,4.037550449
embedding_02672,0.760828495,4.873921394,4.105563164
embedding_02673,0.679804742,4.718156815,4.028028965
embedding_02674,0.521400750,4.591246128,3.899500847
embedding_02675,0.498348713,4.578381538,3.934112549
embedding_02676,0.621520758,4.762112141,4.046728134
embedding_02677,0.774269104,4.964295387,3.947765827
embedding_02678,0.618496120,4.969099522,4.220421791
embedding_02679,0.679083645,4.755403042,4.162169933
embedding_02680,0.486996353,4.596325397,3.888486385
embedding_02681,0.611074746,5.035685062,4.152557373
embedding_02682,0.553598821,4.969820499,4.085173607
embedding_02683,0.546460629,4.925813198,4.013535023
embedding_02684,0.660018682,4.942220211,4.104408264
embedding_02685,0.646308005,4.634254932,3.674078226
embedding_02686,0.898488760,4.920306206,3.831781864
embedding_02687,1.013803482,4.922084808,3.733990908
embedding_02688,0.910327137,4.915228367,3.838754177
embedding_02689,0.554788172,4.894354343,3.963302374
embedding_02690,0.528622508,4.639421940,3.938317060
embedding_02691,0.587662101,4.957615852,4.136003017
embedding_02692,0.653966069,4.948101997,4.048986435
embedding_02693,0.858433545,4.897252083,3.980643749
embedding_02694,0.594035745,5.048520565,4.010341644
embedding_02695,0.496033162,4.596509457,3.844192982
embedding_02696,0.689661741,4.844807625,4.098803043
embedding_02697,0.873181343,4.970923424,3.891459942
embedding_02698,0.652150035,4.916517258,4.142754555
embedding_02699,0.571867585,4.847819805,4.145196438
embedding_02700,0.733866453,4.878263950,4.177269459
embedding_02701,0.622525454,4.672252655,3.764678240
embedding_02702,0.646246731,5.066982269,4.040168285
embedding_02703,0.459316999,4.520962238,3.840286016
embedding_02704,0.564062536,4.819391251,3.760208130
embedding_02705,0.457821757,4.625317097,3.868121624
embedding_02706,0.402078062,4.622032642,3.869435072
embedding_02707,0.608550727,4.992157459,4.108975410
embedding_02708,0.531217098,4.550889015,3.848716021
embedding_02709,0.573323488,4.682587147,3.798074245
